Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Product_ID,Sub_Category,Product_Name,Postal_Code,Segment,City,State,Region,Category,Sales
4468,CA-2018-168641,2018-11-24,2018-12-01,"Standard Class",KA-16525,"Kelly Andreada",OFF-EN-10003001,Envelopes,"Ames Color-File Green Diamond Border X-ray Mailers",10035,Consumer,"New York City","New York",East,"Office Supplies",167.96
4469,CA-2018-168641,2018-11-24,2018-12-01,"Standard Class",KA-16525,"Kelly Andreada",FUR-BO-10000780,Bookcases,"O'Sullivan Plantations 2-Door Library in Landvery Oak",10035,Consumer,"New York City","New York",East,Furniture,321.568
4470,CA-2018-168641,2018-11-24,2018-12-01,"Standard Class",KA-16525,"Kelly Andreada",OFF-PA-10001972,Paper,"Xerox 214",10035,Consumer,"New York City","New York",East,"Office Supplies",12.96
4471,CA-2018-156895,2018-05-08,2018-05-12,"Standard Class",DJ-13510,"Don Jones",FUR-CH-10003535,Chairs,"Global Armless Task Chair, Royal Blue",19140,Corporate,Philadelphia,Pennsylvania,East,Furniture,128.058
4472,CA-2018-121300,2018-09-29,2018-09-29,"Same Day",MG-17680,"Maureen Gastineau",FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",44060,"Home Office",Mentor,Ohio,East,Furniture,63.686
4473,CA-2018-121300,2018-09-29,2018-09-29,"Same Day",MG-17680,"Maureen Gastineau",TEC-AC-10004571,Accessories,"Logitech G700s Rechargeable Gaming Mouse",44060,"Home Office",Mentor,Ohio,East,Technology,239.976
4474,CA-2018-121300,2018-09-29,2018-09-29,"Same Day",MG-17680,"Maureen Gastineau",FUR-TA-10004442,Tables,"Riverside Furniture Stanwyck Manor Table Series",44060,"Home Office",Mentor,Ohio,East,Furniture,344.22
4475,CA-2018-121300,2018-09-29,2018-09-29,"Same Day",MG-17680,"Maureen Gastineau",OFF-PA-10002787,Paper,"Xerox 227",44060,"Home Office",Mentor,Ohio,East,"Office Supplies",15.552
4476,CA-2018-121300,2018-09-29,2018-09-29,"Same Day",MG-17680,"Maureen Gastineau",FUR-FU-10004586,Furnishings,"G.E. Longer-Life Indoor Recessed Floodlight Bulbs",44060,"Home Office",Mentor,Ohio,East,Furniture,21.248
4477,CA-2018-121300,2018-09-29,2018-09-29,"Same Day",MG-17680,"Maureen Gastineau",OFF-PA-10002606,Paper,"Xerox 1928",44060,"Home Office",Mentor,Ohio,East,"Office Supplies",8.448
4478,CA-2018-130211,2018-10-22,2018-10-22,"Same Day",BD-11620,"Brian DeCherney",OFF-ST-10000129,Storage,"Fellowes Recycled Storage Drawers",73505,Consumer,Lawton,Oklahoma,Central,"Office Supplies",333.09
4479,CA-2018-130211,2018-10-22,2018-10-22,"Same Day",BD-11620,"Brian DeCherney",FUR-TA-10003748,Tables,"Bevis 36 x 72 Conference Tables",73505,Consumer,Lawton,Oklahoma,Central,Furniture,248.98
4480,CA-2015-147235,2015-03-24,2015-03-28,"Standard Class",CD-11920,"Carlos Daly",OFF-PA-10004948,Paper,"Xerox 190",10024,Consumer,"New York City","New York",East,"Office Supplies",24.9
4481,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-FA-10001561,Fasteners,"Stockwell Push Pins",90049,Consumer,"Los Angeles",California,West,"Office Supplies",15.26
4482,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-AP-10002998,Appliances,"Holmes 99% HEPA Air Purifier",90049,Consumer,"Los Angeles",California,West,"Office Supplies",43.32
4483,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-BI-10003981,Binders,"Avery Durable Plastic 1"" Binders",90049,Consumer,"Los Angeles",California,West,"Office Supplies",43.584
4484,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-PA-10001725,Paper,"Xerox 1892",90049,Consumer,"Los Angeles",California,West,"Office Supplies",116.28
4485,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-BI-10002071,Binders,"Fellowes Black Plastic Comb Bindings",90049,Consumer,"Los Angeles",California,West,"Office Supplies",9.296
4486,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-PA-10000477,Paper,"Xerox 22",90049,Consumer,"Los Angeles",California,West,"Office Supplies",19.44
4487,CA-2017-109365,2017-11-03,2017-11-08,"Standard Class",XP-21865,"Xylona Preis",OFF-PA-10004359,Paper,"Multicolor Computer Printout Paper",90049,Consumer,"Los Angeles",California,West,"Office Supplies",314.55
4488,CA-2016-162621,2016-09-05,2016-09-11,"Standard Class",CA-12055,"Cathy Armstrong",OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",77036,"Home Office",Houston,Texas,Central,"Office Supplies",16.27
4489,CA-2016-162621,2016-09-05,2016-09-11,"Standard Class",CA-12055,"Cathy Armstrong",OFF-SU-10003567,Supplies,"Stiletto Hand Letter Openers",77036,"Home Office",Houston,Texas,Central,"Office Supplies",69.12
4490,CA-2016-162621,2016-09-05,2016-09-11,"Standard Class",CA-12055,"Cathy Armstrong",OFF-BI-10003708,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",77036,"Home Office",Houston,Texas,Central,"Office Supplies",4.47
4491,CA-2018-105921,2018-08-14,2018-08-21,"Standard Class",JM-15250,"Janet Martin",FUR-TA-10001095,Tables,"Chromcraft Round Conference Tables",90032,Consumer,"Los Angeles",California,West,Furniture,418.296
4492,CA-2015-150798,2015-12-01,2015-12-03,"Second Class",JK-15730,"Joe Kamberova",TEC-CO-10001571,Copiers,"Sharp 1540cs Digital Laser Copier",43229,Consumer,Columbus,Ohio,East,Technology,659.988
4493,CA-2015-150798,2015-12-01,2015-12-03,"Second Class",JK-15730,"Joe Kamberova",FUR-FU-10000221,Furnishings,"Master Caster Door Stop, Brown",43229,Consumer,Columbus,Ohio,East,Furniture,8.128
4494,CA-2015-150798,2015-12-01,2015-12-03,"Second Class",JK-15730,"Joe Kamberova",OFF-PA-10001972,Paper,"Xerox 214",43229,Consumer,Columbus,Ohio,East,"Office Supplies",36.288
4495,CA-2015-150798,2015-12-01,2015-12-03,"Second Class",JK-15730,"Joe Kamberova",FUR-CH-10000015,Chairs,"Hon Multipurpose Stacking Arm Chairs",43229,Consumer,Columbus,Ohio,East,Furniture,909.72
4496,CA-2018-112753,2018-06-18,2018-06-23,"Standard Class",CC-12670,"Craig Carreira",FUR-BO-10004015,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",90032,Consumer,"Los Angeles",California,West,Furniture,917.9235
4497,CA-2018-112753,2018-06-18,2018-06-23,"Standard Class",CC-12670,"Craig Carreira",OFF-PA-10002036,Paper,"Xerox 1930",90032,Consumer,"Los Angeles",California,West,"Office Supplies",38.88
4498,CA-2018-155075,2018-12-02,2018-12-09,"Standard Class",GW-14605,"Giulietta Weimer",OFF-BI-10003650,Binders,"GBC DocuBind 300 Electric Binding Machine",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",631.176
4499,CA-2015-103401,2015-11-21,2015-11-26,"Standard Class",GR-14560,"Georgia Rosenberg",OFF-PA-10003309,Paper,"Xerox 211",94110,Corporate,"San Francisco",California,West,"Office Supplies",12.96
4500,CA-2017-124814,2017-04-10,2017-04-16,"Standard Class",FM-14215,"Filia McAdams",OFF-PA-10002787,Paper,"Xerox 227",93309,Corporate,Bakersfield,California,West,"Office Supplies",12.96
4501,CA-2017-124814,2017-04-10,2017-04-16,"Standard Class",FM-14215,"Filia McAdams",OFF-BI-10000174,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",93309,Corporate,Bakersfield,California,West,"Office Supplies",23.2
4502,CA-2015-116757,2015-06-30,2015-07-04,"Standard Class",MS-17980,"Michael Stewart",OFF-PA-10002005,Paper,"Xerox 225",77095,Corporate,Houston,Texas,Central,"Office Supplies",25.92
4503,CA-2015-116757,2015-06-30,2015-07-04,"Standard Class",MS-17980,"Michael Stewart",OFF-FA-10002815,Fasteners,Staples,77095,Corporate,Houston,Texas,Central,"Office Supplies",21.312
4504,US-2015-138247,2015-12-24,2015-12-29,"Standard Class",BF-11170,"Ben Ferrer",TEC-PH-10000213,Phones,"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",90045,"Home Office","Los Angeles",California,West,Technology,173.656
4505,US-2015-138247,2015-12-24,2015-12-29,"Standard Class",BF-11170,"Ben Ferrer",OFF-AP-10000828,Appliances,"Avanti 4.4 Cu. Ft. Refrigerator",90045,"Home Office","Los Angeles",California,West,"Office Supplies",361.96
4506,US-2015-138247,2015-12-24,2015-12-29,"Standard Class",BF-11170,"Ben Ferrer",TEC-AC-10004708,Accessories,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",90045,"Home Office","Los Angeles",California,West,Technology,62.85
4507,US-2015-138247,2015-12-24,2015-12-29,"Standard Class",BF-11170,"Ben Ferrer",TEC-PH-10001530,Phones,"Cisco Unified IP Phone 7945G VoIP phone",90045,"Home Office","Los Angeles",California,West,Technology,818.376
4508,US-2015-138247,2015-12-24,2015-12-29,"Standard Class",BF-11170,"Ben Ferrer",OFF-ST-10002301,Storage,"Tennsco Commercial Shelving",90045,"Home Office","Los Angeles",California,West,"Office Supplies",20.34
4509,US-2015-138247,2015-12-24,2015-12-29,"Standard Class",BF-11170,"Ben Ferrer",FUR-FU-10002554,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",90045,"Home Office","Los Angeles",California,West,Furniture,23.99
4510,CA-2018-167003,2018-05-23,2018-05-29,"Standard Class",VS-21820,"Vivek Sundaresam",FUR-TA-10001520,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",90036,Consumer,"Los Angeles",California,West,Furniture,171.288
4511,CA-2017-119935,2017-11-10,2017-11-14,"Standard Class",KM-16225,"Kalyca Meade",FUR-FU-10001085,Furnishings,"3M Polarizing Light Filter Sleeves",65807,Corporate,Springfield,Missouri,Central,Furniture,37.3
4512,CA-2017-119935,2017-11-10,2017-11-14,"Standard Class",KM-16225,"Kalyca Meade",OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65807,Corporate,Springfield,Missouri,Central,"Office Supplies",81.96
4513,CA-2017-118969,2017-10-02,2017-10-03,"First Class",LP-17095,"Liz Preis",OFF-BI-10002429,Binders,"Premier Elliptical Ring Binder, Black",85023,Consumer,Phoenix,Arizona,West,"Office Supplies",54.792
4514,CA-2017-145240,2017-09-06,2017-09-08,"First Class",BG-11740,"Bruce Geld",OFF-ST-10001590,Storage,"Tenex Personal Project File with Scoop Front Design, Black",77070,Consumer,Houston,Texas,Central,"Office Supplies",10.784
4515,CA-2017-120873,2017-10-27,2017-11-01,"Second Class",BW-11200,"Ben Wallace",FUR-CH-10000847,Chairs,"Global Executive Mid-Back Manager's Chair",23666,Consumer,Hampton,Virginia,South,Furniture,290.98
4516,US-2018-111920,2018-10-22,2018-10-26,"Standard Class",PS-18970,"Paul Stevenson",OFF-AR-10003179,Art,"Dixon Ticonderoga Core-Lock Colored Pencils",74133,"Home Office",Tulsa,Oklahoma,Central,"Office Supplies",36.44
4517,US-2017-128678,2017-09-15,2017-09-20,"Standard Class",RB-19570,"Rob Beeghly",OFF-PA-10000807,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",98105,Consumer,Seattle,Washington,West,"Office Supplies",21.4
4518,US-2017-128678,2017-09-15,2017-09-20,"Standard Class",RB-19570,"Rob Beeghly",OFF-BI-10002103,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",98105,Consumer,Seattle,Washington,West,"Office Supplies",48.664
4519,CA-2017-101385,2017-09-25,2017-10-01,"Standard Class",JW-16075,"Julia West",OFF-AR-10004441,Art,"BIC Brite Liner Highlighters",94109,Consumer,"San Francisco",California,West,"Office Supplies",16.56
4520,CA-2018-107167,2018-06-10,2018-06-14,"Standard Class",ND-18460,"Neil Ducich",OFF-ST-10003805,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",32216,Corporate,Jacksonville,Florida,South,"Office Supplies",1347.52
4521,CA-2015-109491,2015-02-20,2015-02-26,"Standard Class",LC-16930,"Linda Cazamias",TEC-AC-10001284,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",47374,Corporate,Richmond,Indiana,Central,Technology,62.31
4522,CA-2015-109491,2015-02-20,2015-02-26,"Standard Class",LC-16930,"Linda Cazamias",FUR-FU-10000221,Furnishings,"Master Caster Door Stop, Brown",47374,Corporate,Richmond,Indiana,Central,Furniture,20.32
4523,CA-2018-105445,2018-02-20,2018-02-25,"Second Class",BP-11095,"Bart Pistole",OFF-FA-10001229,Fasteners,Staples,80027,Corporate,Louisville,Colorado,West,"Office Supplies",9.432
4524,CA-2015-107454,2015-11-02,2015-11-06,"Standard Class",RD-19720,"Roger Demir",OFF-LA-10001569,Labels,"Avery 499",10024,Consumer,"New York City","New York",East,"Office Supplies",34.86
4525,CA-2015-107454,2015-11-02,2015-11-06,"Standard Class",RD-19720,"Roger Demir",FUR-FU-10004018,Furnishings,"Tensor Computer Mounted Lamp",10024,Consumer,"New York City","New York",East,Furniture,89.34
4526,US-2018-105046,2018-07-17,2018-07-23,"Standard Class",BE-11335,"Bill Eplett",TEC-PH-10004536,Phones,"Avaya 5420 Digital phone",13440,"Home Office",Rome,"New York",East,Technology,269.98
4527,US-2018-105046,2018-07-17,2018-07-23,"Standard Class",BE-11335,"Bill Eplett",OFF-PA-10004353,Paper,"Southworth 25% Cotton Premium Laser Paper and Envelopes",13440,"Home Office",Rome,"New York",East,"Office Supplies",99.9
4528,US-2018-105046,2018-07-17,2018-07-23,"Standard Class",BE-11335,"Bill Eplett",FUR-FU-10004848,Furnishings,"DAX Solid Wood Frames",13440,"Home Office",Rome,"New York",East,Furniture,39.08
4529,CA-2018-152856,2018-09-08,2018-09-10,"Second Class",RS-19765,"Roland Schwarz",TEC-AC-10004864,Accessories,"Memorex Micro Travel Drive 32 GB",43302,Corporate,Marion,Ohio,East,Technology,116.832
4530,CA-2017-134691,2017-11-14,2017-11-18,"Standard Class",KC-16540,"Kelly Collister",OFF-BI-10002393,Binders,"Binder Posts",77041,Consumer,Houston,Texas,Central,"Office Supplies",2.296
4531,CA-2017-118759,2017-11-14,2017-11-17,"First Class",MB-17305,"Maria Bertelson",FUR-CH-10002335,Chairs,"Hon GuestStacker Chair",10009,Consumer,"New York City","New York",East,Furniture,408.006
4532,CA-2017-118759,2017-11-14,2017-11-17,"First Class",MB-17305,"Maria Bertelson",OFF-ST-10001590,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10009,Consumer,"New York City","New York",East,"Office Supplies",40.44
4533,CA-2015-140403,2015-10-10,2015-10-10,"Same Day",TN-21040,"Tanja Norvell",FUR-CH-10002774,Chairs,"Global Deluxe Stacking Chair, Gray",95336,"Home Office",Manteca,California,West,Furniture,122.352
4534,CA-2015-140403,2015-10-10,2015-10-10,"Same Day",TN-21040,"Tanja Norvell",OFF-EN-10001219,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",95336,"Home Office",Manteca,California,West,"Office Supplies",15.28
4535,CA-2016-163104,2016-03-19,2016-03-26,"Standard Class",MC-18130,"Mike Caudle",OFF-PA-10001947,Paper,"Xerox 1974",90004,Corporate,"Los Angeles",California,West,"Office Supplies",11.96
4536,CA-2018-138464,2018-07-08,2018-07-12,"Standard Class",VF-21715,"Vicky Freymann",FUR-FU-10003142,Furnishings,"Master Big Foot Doorstop, Beige",98115,"Home Office",Seattle,Washington,West,Furniture,15.84
4537,CA-2018-138464,2018-07-08,2018-07-12,"Standard Class",VF-21715,"Vicky Freymann",OFF-BI-10001543,Binders,"GBC VeloBinder Manual Binding System",98115,"Home Office",Seattle,Washington,West,"Office Supplies",86.376
4538,CA-2018-138464,2018-07-08,2018-07-12,"Standard Class",VF-21715,"Vicky Freymann",OFF-AR-10003560,Art,"Zebra Zazzle Fluorescent Highlighters",98115,"Home Office",Seattle,Washington,West,"Office Supplies",18.24
4539,CA-2018-138464,2018-07-08,2018-07-12,"Standard Class",VF-21715,"Vicky Freymann",OFF-AR-10004757,Art,"Crayola Colored Pencils",98115,"Home Office",Seattle,Washington,West,"Office Supplies",13.12
4540,CA-2016-104129,2016-02-27,2016-03-02,"Standard Class",ES-14080,"Erin Smith",TEC-PH-10003800,Phones,"i.Sound Portable Power - 8000 mAh",2908,Corporate,Providence,"Rhode Island",East,Technology,105.98
4541,CA-2016-104129,2016-02-27,2016-03-02,"Standard Class",ES-14080,"Erin Smith",FUR-TA-10004152,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",2908,Corporate,Providence,"Rhode Island",East,Furniture,493.92
4542,US-2018-132206,2018-06-16,2018-06-21,"Standard Class",MK-17905,"Michael Kennedy",OFF-BI-10000756,Binders,"Storex DuraTech Recycled Plastic Frosted Binders",60653,Corporate,Chicago,Illinois,Central,"Office Supplies",5.936
4543,CA-2018-113474,2018-03-30,2018-03-31,"First Class",TM-21490,"Tony Molinari",OFF-EN-10004206,Envelopes,"Multimedia Mailers",73120,Consumer,"Oklahoma City",Oklahoma,Central,"Office Supplies",325.86
4544,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",FUR-CH-10004477,Chairs,"Global Push Button Manager's Chair, Indigo",60610,Consumer,Chicago,Illinois,Central,Furniture,383.607
4545,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",TEC-PH-10003505,Phones,"Geemarc AmpliPOWER60",60610,Consumer,Chicago,Illinois,Central,Technology,148.48
4546,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",TEC-PH-10000526,Phones,"Vtech CS6719",60610,Consumer,Chicago,Illinois,Central,Technology,537.544
4547,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",OFF-BI-10003314,Binders,"Tuff Stuff Recycled Round Ring Binders",60610,Consumer,Chicago,Illinois,Central,"Office Supplies",1.928
4548,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",OFF-AR-10003190,Art,"Newell 32",60610,Consumer,Chicago,Illinois,Central,"Office Supplies",6.912
4549,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",FUR-FU-10001861,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",60610,Consumer,Chicago,Illinois,Central,Furniture,7.76
4550,CA-2016-126557,2016-07-12,2016-07-17,"Second Class",RL-19615,"Rob Lucas",TEC-PH-10003963,Phones,"GE 2-Jack Phone Line Splitter",60610,Consumer,Chicago,Illinois,Central,Technology,659.168
4551,US-2018-107636,2018-04-30,2018-05-02,"First Class",NM-18520,"Neoma Murray",OFF-LA-10003388,Labels,"Avery 5",6040,Consumer,Manchester,Connecticut,East,"Office Supplies",5.76
4552,US-2015-165862,2015-07-13,2015-07-17,"Standard Class",GK-14620,"Grace Kelly",FUR-TA-10002855,Tables,"Bevis Round Conference Table Top & Single Column Base",90049,Corporate,"Los Angeles",California,West,Furniture,351.216
4553,US-2015-106334,2015-12-27,2016-01-02,"Standard Class",JF-15490,"Jeremy Farry",FUR-CH-10004886,Chairs,"Bevis Steel Folding Chairs",94122,Consumer,"San Francisco",California,West,Furniture,230.28
4554,US-2015-106334,2015-12-27,2016-01-02,"Standard Class",JF-15490,"Jeremy Farry",OFF-PA-10003657,Paper,"Xerox 1927",94122,Consumer,"San Francisco",California,West,"Office Supplies",12.84
4555,CA-2017-101448,2017-02-27,2017-03-01,"Second Class",EB-13930,"Eric Barreto",OFF-BI-10004738,Binders,"Flexible Leather- Look Classic Collection Ring Binder",54601,Consumer,"La Crosse",Wisconsin,Central,"Office Supplies",56.82
4556,CA-2016-130218,2016-03-23,2016-03-26,"First Class",SG-20470,"Sheri Gordon",OFF-FA-10003112,Fasteners,Staples,29501,Consumer,Florence,"South Carolina",South,"Office Supplies",31.56
4557,CA-2016-130218,2016-03-23,2016-03-26,"First Class",SG-20470,"Sheri Gordon",OFF-ST-10002486,Storage,"Eldon Shelf Savers Cubes and Bins",29501,Consumer,Florence,"South Carolina",South,"Office Supplies",27.92
4558,US-2018-117331,2018-10-21,2018-10-28,"Standard Class",ND-18370,"Natalie DeCherney",OFF-BI-10003984,Binders,"Lock-Up Easel 'Spel-Binder'",85301,Consumer,Glendale,Arizona,West,"Office Supplies",8.559
4559,CA-2015-127383,2015-12-31,2016-01-05,"Standard Class",CM-11815,"Candace McMahon",OFF-EN-10004773,Envelopes,"Staple envelope",79907,Corporate,"El Paso",Texas,Central,"Office Supplies",49.568
4560,CA-2015-110219,2015-05-05,2015-05-08,"First Class",EB-13870,"Emily Burns",FUR-CH-10001146,Chairs,"Global Value Mid-Back Manager's Chair, Gray",78207,Consumer,"San Antonio",Texas,Central,Furniture,127.869
4561,CA-2016-118871,2016-12-04,2016-12-09,"Second Class",HM-14860,"Harry Marie",OFF-EN-10003296,Envelopes,"Tyvek Side-Opening Peel & Seel Expanding Envelopes",90049,Corporate,"Los Angeles",California,West,"Office Supplies",271.44
4562,CA-2016-118871,2016-12-04,2016-12-09,"Second Class",HM-14860,"Harry Marie",TEC-PH-10000193,Phones,"Jensen SMPS-640 - speaker phone",90049,Corporate,"Los Angeles",California,West,Technology,110.352
4563,CA-2016-118871,2016-12-04,2016-12-09,"Second Class",HM-14860,"Harry Marie",FUR-FU-10002111,Furnishings,"Master Caster Door Stop, Large Brown",90049,Corporate,"Los Angeles",California,West,Furniture,36.4
4564,CA-2018-129490,2018-09-26,2018-09-30,"Standard Class",SJ-20125,"Sanjit Jacobs",FUR-CH-10003298,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",33023,"Home Office",Miramar,Florida,South,Furniture,419.136
4565,CA-2015-101175,2015-12-09,2015-12-14,"Standard Class",DM-12955,"Dario Medina",OFF-ST-10004950,Storage,"Acco Perma 3000 Stacking Storage Drawers",85204,Corporate,Mesa,Arizona,West,"Office Supplies",100.704
4566,US-2018-149510,2018-12-03,2018-12-10,"Standard Class",MC-17575,"Matt Collins",OFF-AP-10002350,Appliances,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",28314,Consumer,Fayetteville,"North Carolina",South,"Office Supplies",45.216
4567,US-2018-149510,2018-12-03,2018-12-10,"Standard Class",MC-17575,"Matt Collins",OFF-BI-10004233,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28314,Consumer,Fayetteville,"North Carolina",South,"Office Supplies",28.782
4568,US-2018-149510,2018-12-03,2018-12-10,"Standard Class",MC-17575,"Matt Collins",OFF-PA-10001892,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",28314,Consumer,Fayetteville,"North Carolina",South,"Office Supplies",24.448
4569,CA-2016-111990,2016-11-08,2016-11-13,"Standard Class",DB-13660,"Duane Benoit",OFF-BI-10003291,Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",77095,Consumer,Houston,Texas,Central,"Office Supplies",10.476
4570,CA-2015-169460,2015-04-19,2015-04-21,"Second Class",NF-18595,"Nicole Fjeld",FUR-FU-10004017,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",95123,"Home Office","San Jose",California,West,Furniture,76.14
4571,US-2016-152128,2016-05-25,2016-05-27,"Second Class",NM-18445,"Nathan Mautz",OFF-AR-10002445,Art,"SANFORD Major Accent Highlighters",67212,"Home Office",Wichita,Kansas,Central,"Office Supplies",21.24
4572,US-2016-152128,2016-05-25,2016-05-27,"Second Class",NM-18445,"Nathan Mautz",OFF-BI-10001718,Binders,"GBC DocuBind P50 Personal Binding Machine",67212,"Home Office",Wichita,Kansas,Central,"Office Supplies",127.96
4573,CA-2018-126662,2018-07-17,2018-07-21,"Standard Class",AB-10255,"Alejandro Ballentine",TEC-CO-10004202,Copiers,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",90036,"Home Office","Los Angeles",California,West,Technology,479.984
4574,CA-2017-139395,2017-12-12,2017-12-18,"Standard Class",MG-17650,"Matthew Grinstein",TEC-PH-10002103,Phones,"Jabra SPEAK 410",49201,"Home Office",Jackson,Michigan,Central,Technology,657.93
4575,CA-2017-139395,2017-12-12,2017-12-18,"Standard Class",MG-17650,"Matthew Grinstein",FUR-FU-10003724,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",49201,"Home Office",Jackson,Michigan,Central,Furniture,33.48
4576,CA-2017-139395,2017-12-12,2017-12-18,"Standard Class",MG-17650,"Matthew Grinstein",OFF-AR-10003732,Art,"Newell 333",49201,"Home Office",Jackson,Michigan,Central,"Office Supplies",13.9
4577,CA-2017-139395,2017-12-12,2017-12-18,"Standard Class",MG-17650,"Matthew Grinstein",OFF-ST-10000885,Storage,"Fellowes Desktop Hanging File Manager",49201,"Home Office",Jackson,Michigan,Central,"Office Supplies",26.86
4578,US-2015-121734,2015-04-11,2015-04-16,"Standard Class",SE-20110,"Sanjit Engle",OFF-BI-10004817,Binders,"GBC Personal VeloBind Strips",83501,Consumer,Lewiston,Idaho,West,"Office Supplies",9.584
4579,CA-2016-110947,2016-06-09,2016-06-15,"Standard Class",AG-10765,"Anthony Garverick",OFF-BI-10001670,Binders,"Vinyl Sectional Post Binders",23666,"Home Office",Hampton,Virginia,South,"Office Supplies",113.1
4580,US-2015-150126,2015-07-27,2015-08-02,"Standard Class",AS-10045,"Aaron Smayling",OFF-PA-10002709,Paper,"Xerox 1956",10035,Corporate,"New York City","New York",East,"Office Supplies",65.78
4581,CA-2016-164427,2016-07-31,2016-08-06,"Standard Class",AR-10405,"Allen Rosenblatt",TEC-AC-10004469,Accessories,"Microsoft Sculpt Comfort Mouse",39401,Corporate,Hattiesburg,Mississippi,South,Technology,239.7
4582,CA-2017-120250,2017-09-19,2017-09-22,"First Class",AP-10720,"Anne Pryor",FUR-FU-10003424,Furnishings,"Nu-Dell Oak Frame",19140,"Home Office",Philadelphia,Pennsylvania,East,Furniture,25.632
4583,CA-2017-121993,2017-06-10,2017-06-12,"First Class",JB-16000,"Joy Bell-",OFF-LA-10003720,Labels,"Avery 487",19140,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",23.616
4584,US-2017-100405,2017-08-26,2017-08-28,"Second Class",TS-21430,"Tom Stivers",OFF-AR-10000390,Art,"Newell Chalk Holder",90045,Corporate,"Los Angeles",California,West,"Office Supplies",8.26
4585,US-2018-163790,2018-11-02,2018-11-04,"Second Class",NL-18310,"Nancy Lomonaco",OFF-EN-10001335,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",94526,"Home Office",Danville,California,West,"Office Supplies",76.58
4586,US-2018-163790,2018-11-02,2018-11-04,"Second Class",NL-18310,"Nancy Lomonaco",OFF-AR-10003469,Art,"Nontoxic Chalk",94526,"Home Office",Danville,California,West,"Office Supplies",8.8
4587,US-2018-163790,2018-11-02,2018-11-04,"Second Class",NL-18310,"Nancy Lomonaco",OFF-BI-10003718,Binders,"GBC Therma-A-Bind 250T Electric Binding System",94526,"Home Office",Danville,California,West,"Office Supplies",590.352
4588,US-2018-163790,2018-11-02,2018-11-04,"Second Class",NL-18310,"Nancy Lomonaco",OFF-FA-10004838,Fasteners,"Super Bands, 12/Pack",94526,"Home Office",Danville,California,West,"Office Supplies",5.58
